customer_id,amount,hour,is_new_device,is_new_location,distance_from_home,avg_transaction_amount,transactions_last_1h,transactions_last_24h,account_age_days,identity_risk_score,verification_failed,social_engineering_risk,behaviour_deviation_score,attack_type,is_fraud
210,1287.5834198724692,18,0,0,1.442082913826715,2309.085666474452,3,10,1983,0.09328524573368027,0,0.14115190346549525,0.09557362387061083,normal,0
749,3401.3289618562876,21,0,0,65.51067572985946,2226.365267260773,0,7,572,0.15840384158802703,1,0.19365966293203385,0.12238488552353857,normal,0
229,2123.8779615174885,16,0,0,94.95819067552695,2389.272734701975,0,4,847,0.19219275024287297,0,0.17762945941239927,0.07767038845303906,normal,0
235,2693.3765515382884,23,0,0,5.3241010675227605,2012.5788682710604,0,9,1134,0.031030704975799097,0,0.09159174788332612,0.10465627861208424,normal,0
301,2156.0162116260863,7,0,0,26.9128559249012,2592.5406192824307,0,5,876,0.10096049391534863,0,0.1944908110980469,0.13687432519478648,normal,0
904,2164.706721084725,12,0,0,2.65306628222945,1626.2586179902103,1,11,1361,0.19692657224799381,0,0.05631355966842695,0.12744671759610607,normal,0
268,5262.548097584065,6,0,1,7.4423123120876715,2938.0687974767325,1,4,1896,0.1627638692550269,1,0.06116895985270659,0.18648234718146486,normal,0
316,1537.3695759575992,8,0,0,9.38808889457073,2164.0379715320805,0,10,2026,0.012637655854903241,0,0.12036526972660958,0.01612518967164045,normal,0
697,1051.6905918661573,19,0,0,6.53880016583959,1386.8203381265723,0,10,1854,0.10550665458625458,0,0.029805381924331777,0.056002979930995095,normal,0
672,1057.1398402537902,8,0,0,4.268482032235051,1303.5800858708021,1,4,1996,0.15656689267437252,0,0.0538611734291991,0.024358790775386996,normal,0
617,8043.492911166051,7,0,0,32.36907655557036,4769.7601047970575,0,3,1091,0.09679295677634302,0,0.05015656995031925,0.060823331588168994,normal,0
6,2481.4124787728,6,0,0,6.587543570618247,2307.0511399059314,0,15,116,0.11377215947223551,0,0.08805583416815706,0.0701938518150608,normal,0
104,3160.731804585176,12,0,0,7.551265647051595,1914.127162675033,0,12,1786,0.07893543201457592,0,0.09957934051657427,0.08460843105773172,normal,0
848,1765.1169655707781,2,1,0,17.467740715550498,1419.153867721526,1,8,1058,0.1390558500847632,0,0.020193752752458296,0.07214024705616151,normal,0
782,2430.974527163094,5,0,0,1.2160130897441026,2473.3739606798517,1,13,814,0.18522633704442015,0,0.09753964276588148,0.23925226875819652,normal,0
635,2235.123369944217,0,0,0,17.347942786959678,2364.645979952369,0,4,869,0.008405382003557827,0,0.17930519462890937,0.028580005963041166,normal,0
488,1505.4548203960526,12,1,0,69.04850342062136,3902.4790175827784,1,8,1076,0.131993255560382,0,0.07773120030870273,0.10824188674976337,normal,0
34,1236.0823044558192,1,0,0,0.040718708346841506,1941.4037058889264,1,4,1947,0.023339212828336266,0,0.12122037621116773,0.1985723624916156,normal,0
376,4055.378658587263,12,0,0,20.31485243507266,2870.766646730198,0,5,1967,0.11896728304688212,0,0.06436814423105178,0.16834582513817417,normal,0
475,3176.0670967688066,9,0,0,1.312323403028035,2413.7853240649056,2,9,50,0.010407731031644897,0,0.01488286554642626,0.2310238622392437,normal,0
544,3041.263441537583,23,0,0,13.281836165245373,2412.494318898642,1,8,750,0.1792831751707076,0,0.17298480681208808,0.16481271682412668,normal,0
15,1596.7267633440508,22,0,0,0.8993331139305427,1417.178560671941,0,7,76,0.1830427455252961,0,0.04795747183148065,0.023468322520322937,normal,0
411,3413.9607646808586,7,0,0,40.34018544970182,3228.7472123861894,0,7,353,0.05613448642264523,0,0.1489708138725248,0.15395111715483195,normal,0
419,1196.934623295897,10,0,0,3.07385910453441,1211.177661940983,1,10,2190,0.0006943815436954992,0,0.045639293415064036,0.20541568495075213,normal,0
356,868.6310683960653,2,0,1,5.902036237482567,1734.5257295962563,0,5,1917,0.12253388464199891,0,0.03251107289931141,0.12345147639694234,normal,0
248,4926.230044540442,6,0,0,4.062154174576526,4685.171944678753,1,10,2269,0.06458227872030509,0,0.08981444234812251,0.003650251095933116,normal,0
683,1461.7827173443445,15,0,1,12.972313973229662,1386.7058489940196,0,12,1878,0.10442210941140882,0,0.09714307587920142,0.20941765736379603,normal,0
122,2708.4424845788017,1,0,0,3.976442568205329,2103.690819514366,1,8,2156,0.004884753786822672,0,0.08956473600221378,0.2220193442274925,normal,0
363,4193.301513728282,5,0,0,32.24945729381032,2979.580997294336,1,5,187,0.17703524642791912,0,0.06153109180448307,0.16396557737768583,normal,0
990,2105.354459771129,9,0,0,22.341170404415774,2319.780444297332,0,7,870,0.05084948846994517,0,0.16997705674424457,0.030838675047294983,normal,0
643,2715.9391882672703,19,0,0,15.360637602427273,3204.9964795288092,1,10,1687,0.03924022401377898,0,0.06084273637552898,0.0606857376722062,normal,0
245,2429.385439519215,2,0,0,12.521598894897997,2371.1230948925486,0,11,1189,0.06535122541088104,0,0.13065105541366726,0.04070007136093787,normal,0
309,1510.3270863975788,5,1,0,29.680502948390256,1371.20528210755,1,15,788,0.10925010832993076,0,0.16709890121408366,0.11184884465536318,normal,0
993,1571.182236694628,10,0,0,0.5854640979069857,1513.5938134537853,0,11,1935,0.15397522857578053,0,0.08764682476411506,0.1984230242277431,normal,0
137,1952.5467600627087,15,0,0,13.732374890819614,1498.857535718898,0,9,1312,0.11933810870281279,0,0.3545829702420636,0.4327529883120462,social_engineering,1
3,1646.2943911192021,15,1,0,12.292484271241813,1676.5235910736737,0,7,2217,0.13303967400583663,0,0.1694516623288374,0.06143869283194575,normal,0
753,906.37191581435,20,0,0,0.25799418348380565,942.5542810491368,0,12,1211,0.02493761485614583,0,0.11033107873177544,0.2124468868140942,normal,0
55,1558.332882278571,10,0,0,7.925372091374242,1830.990798650526,1,7,1970,0.13821356831305978,0,0.18933374482842683,0.08351634424074894,normal,0
860,2833.5580455111162,7,0,0,13.199766135029996,2747.2130029066616,1,11,728,0.06628443377565921,0,0.1785193889746754,0.05740508558318402,normal,0
430,4480.660709809857,19,0,0,3.4605254512234715,3417.1215130758733,3,3,695,0.1656889077108771,0,0.03060851943276426,0.1263964577960994,normal,0
601,2544.9682875939266,16,0,0,11.228992095321104,3518.641673395454,0,6,1976,0.3289002176545997,0,0.014021260863764363,0.3641504172489356,synthetic_identity,1
767,4076.5592768954293,0,1,0,7.794382958606722,3666.1792049595174,0,12,1821,0.14965507487945137,0,0.09987610913082497,0.10262423328072243,normal,0
659,2937.946915970788,2,0,0,43.41404715362138,3374.5532970294553,0,12,1360,0.0485241788342397,0,0.1606394519021942,0.057447578334876515,normal,0
33,921.3034435518874,8,0,0,42.922061381530014,1841.582456070598,0,9,2454,0.029400581936351068,0,0.11415738665821902,0.09255758019639329,normal,0
885,2408.716122372944,6,0,0,4.0786266496519845,1823.748963045251,2,4,1934,0.04507025983945441,0,0.04979289314826725,0.2424160670437222,normal,0
249,605.7325899912744,21,0,1,4.894421019355901,793.4585400096677,0,4,1998,0.0328875515913935,0,0.12504294176043182,0.07164080558851513,normal,0
329,4991.7203448815635,15,0,0,2.4402147783138273,3371.0942422229296,0,9,2178,0.16442798212188947,0,0.16481235553494644,0.23203963631662053,normal,0
947,3077.82987808251,7,0,1,63.701122799062105,4134.878686835153,0,8,1158,0.030092605467137126,0,0.0680818445537589,0.03895394447163242,normal,0
400,3690.7678203608007,2,0,0,2.9820494116542418,2953.942391840768,0,7,1293,0.04884086822820902,0,0.1705810253770469,0.05212150176009839,normal,0
864,2318.160536144896,0,1,0,15.816572994364629,2390.8804590268296,0,6,1240,0.05054903788327896,0,0.06687048667412572,0.03195894339503594,normal,0
484,2309.169648373798,16,0,0,7.705628202713614,3929.997146941266,0,3,405,0.16028670483689697,0,0.0905070415840566,0.013601701733234495,normal,0
665,1989.9913763062648,17,1,0,16.269917060057182,1379.2413706501666,1,13,1917,0.17216751268769712,0,0.0056342697643561035,0.07082521933586788,normal,0
50,1585.3623031671386,1,0,0,33.84713929765065,1814.9425760172292,0,10,1536,0.13112489798761523,0,0.07114282298389223,0.19921589182110128,normal,0
618,2384.7482526223775,2,0,0,19.964664767513966,2200.356365372554,0,7,815,0.16550038768984726,0,0.12256413851533887,0.1642275792813106,normal,0
745,1742.096120814393,13,0,0,48.65299027588915,1559.4780119744435,0,6,1624,0.11251836974878973,0,0.18871106324607598,0.23233754454591685,normal,0
884,2554.521260492856,20,0,0,3.591211537162348,1955.2330927002845,1,7,1169,0.0490021462204046,0,0.04231038476410536,0.15810407544769012,normal,0
500,2887.601239171314,6,0,0,10.1551265269854,1933.8002262304483,1,15,1762,0.14373754517825513,0,0.1624713291226435,0.3974322032673104,velocity_attack,1
620,1413.3311957143676,16,1,0,43.33973257285417,1516.5860994214913,0,11,1160,0.051640778058412475,0,0.1898318324970349,0.09882266103612877,normal,0
903,4476.156888715803,3,0,0,10.192910574056738,7079.893506875248,1,7,1152,0.009009268894749045,0,0.07028033509409318,0.23439888466774636,normal,0
23,474.7903063492297,20,0,0,8.796290122199412,1197.7671956652673,1,13,283,0.1873106466288058,0,0.05561238373846389,0.17778337723740928,normal,0
891,3011.6476847383583,7,0,0,5.846805027828732,2445.5831446789593,1,10,906,0.14429259745007642,0,0.01839674683476864,0.0036283662481079726,normal,0
732,1843.8220096923155,22,0,0,15.004878405171237,2611.13415334053,1,2,1811,0.12747227823518179,0,0.058606365918459385,0.23685107898393637,normal,0
35,2383.757032457944,20,0,0,6.930711525163009,1489.807066505215,0,6,1921,0.18107362542308242,0,0.19735040226927014,0.13498985796951404,normal,0
158,3245.308744338088,16,0,0,25.229779643359027,3273.458049180946,0,10,1049,0.006127650562751175,0,0.1372096678628709,0.20230071710455577,normal,0
18,2782.353727780904,2,0,0,7.301671970400525,2724.3476672840084,0,6,986,0.13632273379455795,0,0.05213890564718063,0.12400936357335154,normal,0
859,3009.0939342246293,5,0,0,17.250993676862286,2434.7806900840205,3,11,2256,0.16542298115940793,0,0.009031496266342342,0.14229987287942542,normal,0
905,2146.4205782149697,20,0,0,14.663781816895508,1652.3464979540502,0,7,275,0.16508892336154046,0,0.1936570835500474,0.1526142387654196,normal,0
11,2337.590800324273,16,0,0,22.264621982206457,2349.826827614962,0,11,1675,0.02186520005220112,0,0.1853118332710395,0.16363819509745933,normal,0
128,2231.80914601517,23,0,0,31.124428075301882,1933.319883390621,0,10,2415,0.14501150005445881,0,0.1776852284375714,0.14331066621200145,normal,0
731,281.3744736472255,18,0,0,0.39605112453619334,854.4508667454022,1,11,448,0.1130770320198392,0,0.16688999146955263,0.18812966514259052,normal,0
776,2800.375442561673,17,0,0,2.95552347244353,1762.0820047987224,0,14,1918,0.10867121216752584,0,0.11405768904191721,0.03137588594080035,normal,0
10,1371.3463974134002,2,0,0,3.535013257901456,1196.0570157293296,0,9,1001,0.13385157674147338,0,0.031808849419848316,0.24061638343910652,normal,0
892,4712.193516799458,0,1,1,4.134492840412544,3133.7773046269026,0,9,1717,0.33228901888805995,1,0.15248821798408502,0.24270786131519093,deepfake_identity,1
783,1467.1368873009765,15,1,0,19.50584098183589,2441.731705434067,0,5,2066,0.04958259432689147,0,0.09200513773059125,0.028117534914013864,normal,0
11,1765.8560152545272,23,0,0,0.9105295586208043,1655.3770471769915,2,6,666,0.16808133111274284,0,0.13532558856125998,0.05324136250035855,normal,0
360,2964.910680387329,17,1,1,7.940611086693402,2850.8917345435198,0,8,472,0.3221629324715316,0,0.15826220352607442,0.10743633349067773,deepfake_identity,1
918,1371.0749895778208,21,0,0,0.9551291203071972,2020.3255863618906,1,13,1980,0.04532845007063746,0,0.16165428083313005,0.2323619708822679,normal,0
130,3120.82779833407,13,1,0,9.650141901134818,2369.066411206977,0,5,1564,0.09681338727578025,0,0.03031653477476184,0.17607287911395514,normal,0
167,1550.4424491650543,22,0,0,3.342492697562046,1884.9137545954532,0,9,545,0.14424825499857183,0,0.199699001429454,0.15284975504244316,normal,0
737,5056.493247320752,18,0,0,16.406525647855386,4565.971500386259,1,7,1895,0.05336075641845026,0,0.0032117645360227433,0.02675266815110522,normal,0
618,859.193399421252,7,0,0,1.5073573051405618,1309.2951957563164,0,6,1960,0.060601340153503186,0,0.0446779336672857,0.15962638147381697,normal,0
945,774.3684341777721,3,0,0,15.199745832936598,1329.882968657784,1,6,1762,0.09826323694317725,0,0.032836225770089135,0.23347291873547685,normal,0
681,1665.9042465958837,8,0,0,5.265093140073755,1885.0801990529494,0,7,1057,0.07092342226045922,0,0.04740054314792641,0.015745638137022483,normal,0
143,2484.3581735398325,14,0,0,18.457305748582947,2416.182205391175,1,9,925,0.13999447397470507,0,0.11942558208420398,0.21479223827828842,normal,0
541,4563.6379754418485,14,0,1,3.304954390256538,3329.380733530465,0,6,44,0.06600195247216566,0,0.17667626384096816,0.009069654335988692,normal,0
491,1800.828181615759,20,0,0,172.14761149512648,1708.975537519826,1,5,249,0.02021705720427649,1,0.0912438311095136,0.5552658287318283,behaviour_anomaly,1
268,1110.9047537163037,20,0,0,11.49542090709859,1629.417737590563,0,8,1661,0.12837571847910653,0,0.1099288152187195,0.09079880769728235,normal,0
223,3856.331529407239,13,0,0,4.660678676097943,4712.140480428399,0,10,2190,0.10693218461510477,0,0.06517626852315808,0.23851056626952144,normal,0
263,1984.534179546581,18,0,0,26.644334544136598,1505.9359418922065,0,16,1482,0.044915913206844606,0,0.13899245154694223,0.14345430934936548,normal,0
62,2525.009444810457,17,0,0,5.891072913595581,2392.0214309022776,1,9,2348,0.16925547449458386,0,0.09037649873018641,0.0022657745466611035,normal,0
610,2563.2719144461803,17,0,0,2.9889942288623366,3453.794598886681,1,6,1636,0.09939650710826026,0,0.0234262382587771,0.22678081487168636,normal,0
65,1487.6483039695872,11,0,0,59.42971438909517,1104.2477045660396,1,11,1791,0.0038220325606545206,0,0.01942232859746669,0.02009451393352471,normal,0
247,4294.685115711637,21,0,0,4.429861196655803,3843.654968470447,0,7,1988,0.13515545794769987,0,0.05015238769761259,0.15304291415100202,normal,0
246,5807.671902873233,11,0,0,1.0304681324754434,5042.816248781974,1,7,764,0.09454574551446478,0,0.06976440372270312,0.01132906180624113,normal,0
568,1844.656683490083,23,1,0,12.243636044527605,1578.1464331005948,0,10,1874,0.014706520192078477,0,0.059118875805414174,0.0030817277893757933,normal,0
106,725.0666533661314,5,0,0,10.454491408162582,721.6257351539365,0,1,1013,0.006549325664833017,0,0.18725268712666332,0.018553800577071566,normal,0
323,2729.1257328555284,21,0,0,0.784202011516047,3190.613974622221,0,7,655,0.1778969450540243,0,0.15533254692774934,0.10560214600145704,normal,0
222,1954.0315658163322,5,0,0,20.810071229344462,2139.1016338739983,0,8,2328,0.05490133470141565,0,0.016232844892742904,0.11305061977588468,normal,0
815,960.4501673225079,7,0,0,1.776390889910417,1236.6632283216904,2,8,2074,0.0895191533626349,0,0.01094138666422735,0.2196363120198707,normal,0
394,2571.43263148363,17,0,0,1.9534448130292115,3691.48619640042,0,13,2483,0.13603958017130616,0,0.12577351905900927,0.055789432100731645,normal,0
670,819.7638409184949,15,0,0,24.371724343404725,1439.673788597003,1,3,771,0.07520221007651778,0,0.13493132862425844,0.04415148186162354,normal,0
220,1083.085533825749,18,0,0,5.535255612249238,1116.7531551007319,0,7,664,0.024297396114836278,0,0.12884431207639313,0.11743126827445033,normal,0
730,2450.42845893323,11,0,0,63.71520819189861,1983.94107651257,1,11,1920,0.11254904431390776,0,0.1934494365131354,0.03508236049723834,normal,0
319,1212.562288564112,2,0,0,11.019654355524027,1125.229784261597,0,5,946,0.19504890705679173,0,0.04305380915716686,0.20277614157632953,normal,0
790,3128.57249970242,10,0,0,21.775333733838398,3210.0644692959468,0,5,815,0.039388234648978296,0,0.15893591368624313,0.22239766034171618,normal,0
675,328.08910333538245,0,0,0,19.01984626204479,511.5037490198273,0,8,2128,0.11426675084270355,0,0.06243443366342423,0.17618982275846398,normal,0
595,4574.8693805350085,5,0,0,21.637053750112457,2696.412829541873,1,2,1376,0.12115357104404141,0,0.10829342718944882,0.17059051935113098,normal,0
202,2098.44941581742,17,0,0,16.85444874412475,1578.5467274643559,0,9,1660,0.16850327260128956,0,0.1297837509013984,0.1936836252329839,normal,0
660,4096.551654996912,6,1,0,1.6985325133909406,3354.9779933645677,0,5,1379,0.08388417020682518,0,0.18627878841062942,0.23662804330444698,normal,0
338,2623.6177733428676,5,0,0,3.613406942039494,1776.2976299020552,0,4,403,0.06809317173010498,0,0.1249181158342686,0.06621528396174722,normal,0
152,939.5564070307116,22,0,0,43.882158944854666,830.2430975490175,0,8,2330,0.14681612750359782,0,0.17145487297619433,0.14715735785270184,normal,0
836,6166.693364341142,22,0,0,47.753074797515765,4889.442743376491,0,7,1599,0.15165352913316307,0,0.024839580612604963,0.0812450796992229,normal,0
697,1137.6074726464199,5,0,0,0.7391800469301841,1496.6058244686244,2,9,2247,0.09428290619274633,0,0.1813254748152742,0.15821370519658282,normal,0
602,3230.2394832474542,23,0,0,16.605867961607128,3247.64245099133,2,4,2321,0.06516881816498554,0,0.05848058014533941,0.10056820347261541,normal,0
811,1898.6166776256987,4,0,0,0.790992501785044,2791.67093330787,3,4,1828,0.09161677559802439,0,0.12025341845615611,0.17511593589692157,normal,0
59,3395.933072310895,4,0,0,7.699544580708148,3090.205892220996,1,4,1535,0.003085269900026222,0,0.08902782778179429,0.21493482427366425,normal,0
804,2875.510365401411,18,0,0,8.773188682413698,3885.8861755800667,1,3,1930,0.1606342066448311,0,0.1211796232514527,0.12620273736433776,normal,0
898,2017.2608414627784,7,0,0,14.731998053708276,1068.8710987046638,0,4,431,0.006167858148029404,0,0.04616937651487645,0.22189963839534874,normal,0
40,2029.615833830362,5,0,0,18.22237800583051,2340.5765530580074,1,7,427,0.11046691376400262,0,0.1640530996589301,0.0837258532068183,normal,0
975,1492.4775619247587,19,0,0,13.22997832302326,1745.9574395125683,3,11,175,0.04538172688203712,0,0.14501174371144307,0.1606193306657636,normal,0
493,2424.189017085168,22,0,0,8.481295931197856,1985.4247928600766,1,11,1038,0.16199889365824238,0,0.04430201379696355,0.0438883214055972,normal,0
586,1359.4605417665246,5,0,1,15.177472670565209,674.5739646582656,1,10,1383,0.0538111822521689,0,0.07530339799917228,0.37407578802055486,velocity_attack,1
413,1612.2634480308116,2,0,0,0.017529600193951615,1247.1267766013689,0,11,1728,0.13631838884789005,0,0.0423984090620976,0.2348008797319474,normal,0
104,1620.565764505938,6,0,0,4.223735906334331,2051.966801778238,0,8,736,0.02528357829481627,0,0.06515144442996294,0.1475652120982751,normal,0
476,907.9599816624977,7,1,0,0.598148487731768,1146.8430999175455,0,11,856,0.1371869219385462,0,0.13408678999985504,0.04525007003824255,normal,0
203,2991.130889843567,23,0,0,49.841319829355484,2310.787596051311,0,6,580,0.1380215581384993,0,0.09528564810704686,0.13282756059734338,normal,0
798,1778.8973066345702,8,0,0,20.06043437068556,1509.927924116976,0,9,1983,0.12351566760359954,0,0.1122936941381399,0.17457787905998642,normal,0
435,3029.042254203301,2,0,0,10.598339806395057,2607.63001216543,2,7,440,0.00437053830771128,0,0.1647253034462543,0.02534277092106607,normal,0
506,1335.3924437385745,18,0,0,46.27828735040342,1757.9972692318079,1,9,107,0.047978132049629064,0,0.08184683843339079,0.16683518255253302,normal,0
354,2309.863126354866,11,0,0,4.819571719624312,2744.3012713240714,1,13,1786,0.14663060462131708,0,0.19027927449688312,0.15557915931213795,normal,0
163,1068.3404481199711,22,0,0,2.8268859140686224,1502.6936136057561,0,11,1959,0.0020425499225686485,0,0.11202986398980248,0.09578750075281692,normal,0
695,1242.0982278983204,2,0,0,7.656075197497317,1144.4782760355622,0,10,777,0.07387476903913825,0,0.1312447079390191,0.19415959066313246,normal,0
181,2619.694342661,10,0,0,49.56278358329787,2435.8349327898773,1,8,1986,0.16057891054643617,0,0.17774056002485653,0.23095835503197937,normal,0
521,1538.9711826825728,16,0,0,34.67001741971402,2100.815164187276,0,8,1693,0.06904280952306215,0,0.11484775559705807,0.06175099626080119,normal,0
717,2371.1583692341983,13,0,0,12.424053033532928,3464.3066377150326,0,12,41,0.12508133714873723,0,0.0024658954799498868,0.05698233087769447,normal,0
64,1307.5681063675033,4,0,1,5.0566542513760435,1762.6302470553514,0,10,2266,0.14113811942764484,0,0.12348523152987112,0.14312216442827427,normal,0
690,1424.9083685767896,5,0,0,71.47780609846201,1146.5720267465758,0,10,876,0.028428449543572,0,0.07703173986842411,0.02201272381480765,normal,0
18,1924.0031461479969,20,0,0,8.425859532906497,1845.2671730920217,0,5,1715,0.0930678453464102,0,0.03221684938342231,0.025917283870559193,normal,0
971,4568.307695783241,20,0,0,9.715952297186913,3892.679591728208,2,9,1188,0.1275928300067875,0,0.13299771506597555,0.04432631145527688,normal,0
144,3372.160797055406,14,0,1,10.088848484658374,2918.5682101481825,0,3,1013,0.05167205638636596,0,0.17346015970511938,0.09882738838688057,normal,0
473,542.8014658992712,13,0,0,4.661047162774583,1121.41748510934,0,11,656,0.07860565165660274,0,0.12878466956187315,0.025290885306599176,normal,0
953,1771.7432891939466,10,1,0,16.13014962876402,1690.5354688120642,0,8,2263,0.10801103138450696,0,0.15132194952694533,0.20219325379648584,normal,0
549,1011.0410685536217,11,0,0,2.0557463187874303,1147.4046053634697,1,6,2345,0.114207102096501,0,0.049751379589171044,0.2264046505161161,normal,0
102,2058.4970753313187,17,0,0,33.869167952457126,2960.7861796501916,0,6,1505,0.19831845178725258,0,0.1945391064102438,0.1616221823670492,normal,0
940,467.162418935043,8,0,0,7.664592790969035,565.1868068451321,2,11,860,0.04043563405490498,0,0.12003775141722772,0.05380597546579524,normal,0
188,3253.8390678731994,22,0,0,43.27190422317604,4096.860800854462,0,7,2014,0.017218056812820404,0,0.15813642413651996,0.21988099886846374,normal,0
614,2007.7106639600288,10,0,0,8.774550682464898,2180.006536585822,2,3,479,0.14987282220642437,0,0.13183751680891376,0.0917223171228291,normal,0
842,4057.4120607174664,16,0,1,5.2554465512828825,3049.5023100519725,1,13,378,0.17931576976485708,0,0.019222066208478217,0.061904349765236094,normal,0
833,913.3520120997855,17,0,0,14.06932260568444,1125.8083393527845,1,6,1914,0.08401311977338972,0,0.19170121392382733,0.1256453272034473,normal,0
326,3981.2008865350535,16,0,0,19.72096637034437,3364.1786848396496,0,10,2067,0.06085268527563734,0,0.19512657781714493,0.14655333845354773,normal,0
909,1205.6688035633188,6,0,0,0.7508603485596806,2067.3804906952046,0,6,326,0.07881468298112906,0,0.07259921036232624,0.08575800159281222,normal,0
483,1472.0923667946183,6,0,0,28.312141716331812,3051.0921235875057,0,9,292,0.027920041966742026,0,0.1106374413253165,0.2123283011532373,normal,0
192,1808.0615421943635,1,0,0,26.243163356806445,2239.9374337521967,1,10,377,0.027417034794491115,0,0.17524339611476303,0.16653385206386956,normal,0
514,1687.50030529138,3,0,1,3.635428557376798,1607.6979806812656,0,6,42,0.03948591495315495,0,0.193570111024393,0.17440806482381416,normal,0
674,1227.4817598459858,9,0,0,25.387982312734163,1630.9175312701898,1,10,2006,0.1333826662927858,0,0.11301925209895192,0.07700267934179511,normal,0
639,2083.4100573605624,4,0,0,22.710146760535064,1512.8117559176349,0,15,959,0.0853148105169042,0,0.08446354807271372,0.06058470495909063,normal,0
394,2634.2664290930225,15,0,0,8.621237838762609,1650.590131087833,0,14,650,0.16940058695571036,0,0.1498380019571944,0.13797995471717658,normal,0
387,2164.53530317901,14,0,0,33.577187833877716,1772.8941375753122,0,5,1184,0.0654878846404218,0,0.013745398249235354,0.2113206280480482,normal,0
462,4076.454438790095,12,0,0,22.614314727369372,2914.3105304687797,0,6,1030,0.1468809285086494,0,0.16445494229458504,0.14066738517107716,normal,0
165,1232.4040243877948,1,0,0,15.339990837405496,1085.9072236158133,0,11,1445,0.06913209866032098,0,0.10359179825554238,0.17526729514776562,normal,0
240,3231.816319402217,15,0,0,0.8680011231874,2988.16519727743,0,11,2165,0.09712685968266808,0,0.12207260156363141,0.13660176855303302,normal,0
642,749.7199605986364,20,0,0,3.735717881733223,2063.1282876395885,0,10,2175,0.17212203584380026,0,0.04117111512609217,0.21292059905148492,normal,0
817,1954.8854761503778,23,0,0,2.7040831822352085,1673.111151278738,0,6,2454,0.06466756188165997,0,0.14074321587100963,0.0769627972187103,normal,0
532,725.9950812219632,14,0,0,2.7025420760982177,684.0611349780953,1,4,2395,0.1596257681898173,0,0.02753004883088113,0.18192107409092936,normal,0
29,2186.883001299911,8,0,0,0.9410017511761589,1980.1945282039733,1,7,904,0.10386331508618081,0,0.08788381464754838,0.04241541950083452,normal,0
626,537.6502045662507,0,0,0,19.435098129243947,1606.2816089585538,0,7,1065,0.1022105335589153,0,0.09536856078309196,0.078058630104126,normal,0
383,798.2885817327966,6,1,0,25.032583674733278,812.6947808359439,1,14,1547,0.03413113719813843,0,0.08418729372547523,0.4203135908983322,velocity_attack,1
827,3207.8103357428263,5,0,0,29.45672070476996,3417.2650212714307,0,12,1833,0.01790753795333271,0,0.06873243840102904,0.0033411675375785987,normal,0
837,1183.3124666073852,18,0,0,3.456188854219427,1407.7348373856482,1,13,241,0.15826442509163943,0,0.09140983501810568,0.10027042464754185,normal,0
